	Cluster_ID	Gene_ID	Contig_ID	MAG_ID
7005	Cluster 6566	G80568_pe_k99_1305_41	G80568_pe_k99_1305	G80568_pe_bin.4
7006	Cluster 7475	G80568_pe_k99_1305_12	G80568_pe_k99_1305	G80568_pe_bin.4
7007	Cluster 7522	G80568_pe_k99_1305_25	G80568_pe_k99_1305	G80568_pe_bin.4
7008	Cluster 7644	G80568_pe_k99_1305_18	G80568_pe_k99_1305	G80568_pe_bin.4
7009	Cluster 7687	G80568_pe_k99_1305_8	G80568_pe_k99_1305	G80568_pe_bin.4
7010	Cluster 7749	G80568_pe_k99_1305_42	G80568_pe_k99_1305	G80568_pe_bin.4
7011	Cluster 7806	G80568_pe_k99_1305_61	G80568_pe_k99_1305	G80568_pe_bin.4
7012	Cluster 7875	G80568_pe_k99_1305_1	G80568_pe_k99_1305	G80568_pe_bin.4
7013	Cluster 8033	G80568_pe_k99_1305_6	G80568_pe_k99_1305	G80568_pe_bin.4
7014	Cluster 8039	G80568_pe_k99_1305_15	G80568_pe_k99_1305	G80568_pe_bin.4
7015	Cluster 8072	G80568_pe_k99_1305_40	G80568_pe_k99_1305	G80568_pe_bin.4
7016	Cluster 8201	G80568_pe_k99_1305_47	G80568_pe_k99_1305	G80568_pe_bin.4
7017	Cluster 8209	G80568_pe_k99_1305_38	G80568_pe_k99_1305	G80568_pe_bin.4
7018	Cluster 8339	G80568_pe_k99_1305_11	G80568_pe_k99_1305	G80568_pe_bin.4
7019	Cluster 8521	G80568_pe_k99_1305_56	G80568_pe_k99_1305	G80568_pe_bin.4
7020	Cluster 8641	G80568_pe_k99_1305_7	G80568_pe_k99_1305	G80568_pe_bin.4
7021	Cluster 8946	G80568_pe_k99_1305_3	G80568_pe_k99_1305	G80568_pe_bin.4
7022	Cluster 9412	G80568_pe_k99_1305_9	G80568_pe_k99_1305	G80568_pe_bin.4
7023	Cluster 9529	G80568_pe_k99_1305_49	G80568_pe_k99_1305	G80568_pe_bin.4
7024	Cluster 9531	G80568_pe_k99_1305_51	G80568_pe_k99_1305	G80568_pe_bin.4
7025	Cluster 9669	G80568_pe_k99_1305_55	G80568_pe_k99_1305	G80568_pe_bin.4
7026	Cluster 9713	G80568_pe_k99_1305_45	G80568_pe_k99_1305	G80568_pe_bin.4
7027	Cluster 11216	G80568_pe_k99_1305_23	G80568_pe_k99_1305	G80568_pe_bin.4
7028	Cluster 11244	G80568_pe_k99_1305_19	G80568_pe_k99_1305	G80568_pe_bin.4
7029	Cluster 11556	G80568_pe_k99_1305_58	G80568_pe_k99_1305	G80568_pe_bin.4
7030	Cluster 11610	G80568_pe_k99_1305_53	G80568_pe_k99_1305	G80568_pe_bin.4
7031	Cluster 11976	G80568_pe_k99_1305_4	G80568_pe_k99_1305	G80568_pe_bin.4
7032	Cluster 12400	G80568_pe_k99_1305_5	G80568_pe_k99_1305	G80568_pe_bin.4
7033	Cluster 464	G80616_pe_k99_4248_55	G80616_pe_k99_4248	G80616_pe_bin.1
7034	Cluster 1051	G80616_pe_k99_4248_25	G80616_pe_k99_4248	G80616_pe_bin.1
7035	Cluster 1427	G80616_pe_k99_4248_23	G80616_pe_k99_4248	G80616_pe_bin.1
7036	Cluster 1539	G80616_pe_k99_4248_19	G80616_pe_k99_4248	G80616_pe_bin.1
7037	Cluster 1659	G80616_pe_k99_4248_52	G80616_pe_k99_4248	G80616_pe_bin.1
7038	Cluster 1985	G80616_pe_k99_4248_2	G80616_pe_k99_4248	G80616_pe_bin.1
7039	Cluster 2608	G80616_pe_k99_4248_30	G80616_pe_k99_4248	G80616_pe_bin.1
7040	Cluster 2810	G80616_pe_k99_4248_33	G80616_pe_k99_4248	G80616_pe_bin.1
7041	Cluster 3094	G80616_pe_k99_4248_26	G80616_pe_k99_4248	G80616_pe_bin.1
7042	Cluster 3097	G80616_pe_k99_4248_34	G80616_pe_k99_4248	G80616_pe_bin.1
7043	Cluster 3121	G80616_pe_k99_4248_37	G80616_pe_k99_4248	G80616_pe_bin.1
7044	Cluster 3554	G80616_pe_k99_4248_42	G80616_pe_k99_4248	G80616_pe_bin.1
7045	Cluster 3564	G80616_pe_k99_4248_50	G80616_pe_k99_4248	G80616_pe_bin.1
7046	Cluster 3649	G80616_pe_k99_4248_6	G80616_pe_k99_4248	G80616_pe_bin.1
7047	Cluster 3787	G80616_pe_k99_4248_22	G80616_pe_k99_4248	G80616_pe_bin.1
7048	Cluster 3809	G80616_pe_k99_4248_12	G80616_pe_k99_4248	G80616_pe_bin.1
7049	Cluster 3933	G80616_pe_k99_4248_3	G80616_pe_k99_4248	G80616_pe_bin.1
7050	Cluster 3994	G80616_pe_k99_4248_29	G80616_pe_k99_4248	G80616_pe_bin.1
7051	Cluster 4024	G80616_pe_k99_4248_49	G80616_pe_k99_4248	G80616_pe_bin.1
7052	Cluster 4075	G80616_pe_k99_4248_48	G80616_pe_k99_4248	G80616_pe_bin.1
7053	Cluster 4089	G80616_pe_k99_4248_5	G80616_pe_k99_4248	G80616_pe_bin.1
7054	Cluster 4155	G80616_pe_k99_4248_7	G80616_pe_k99_4248	G80616_pe_bin.1
7055	Cluster 4274	G80616_pe_k99_4248_16	G80616_pe_k99_4248	G80616_pe_bin.1
7056	Cluster 4281	G80616_pe_k99_4248_18	G80616_pe_k99_4248	G80616_pe_bin.1
7057	Cluster 4284	G80616_pe_k99_4248_8	G80616_pe_k99_4248	G80616_pe_bin.1
7058	Cluster 4331	G80616_pe_k99_4248_27	G80616_pe_k99_4248	G80616_pe_bin.1
7059	Cluster 4338	G80616_pe_k99_4248_43	G80616_pe_k99_4248	G80616_pe_bin.1
7060	Cluster 4402	G80616_pe_k99_4248_51	G80616_pe_k99_4248	G80616_pe_bin.1
7061	Cluster 4413	G80616_pe_k99_4248_38	G80616_pe_k99_4248	G80616_pe_bin.1
7062	Cluster 4468	G80616_pe_k99_4248_41	G80616_pe_k99_4248	G80616_pe_bin.1
7063	Cluster 4513	G80616_pe_k99_4248_40	G80616_pe_k99_4248	G80616_pe_bin.1
7064	Cluster 4655	G80616_pe_k99_4248_47	G80616_pe_k99_4248	G80616_pe_bin.1
7065	Cluster 4888	G80616_pe_k99_4248_4	G80616_pe_k99_4248	G80616_pe_bin.1
7066	Cluster 5039	G80616_pe_k99_4248_45	G80616_pe_k99_4248	G80616_pe_bin.1
7067	Cluster 5040	G80616_pe_k99_4248_46	G80616_pe_k99_4248	G80616_pe_bin.1
7068	Cluster 6970	G80616_pe_k99_4248_17	G80616_pe_k99_4248	G80616_pe_bin.1
7069	Cluster 7278	G80616_pe_k99_4248_36	G80616_pe_k99_4248	G80616_pe_bin.1
7070	Cluster 7787	G80616_pe_k99_4248_35	G80616_pe_k99_4248	G80616_pe_bin.1
7071	Cluster 8047	G80616_pe_k99_4248_14	G80616_pe_k99_4248	G80616_pe_bin.1
7072	Cluster 8336	G80616_pe_k99_4248_13	G80616_pe_k99_4248	G80616_pe_bin.1
7073	Cluster 8471	G80616_pe_k99_4248_21	G80616_pe_k99_4248	G80616_pe_bin.1
7074	Cluster 8713	G80616_pe_k99_4248_32	G80616_pe_k99_4248	G80616_pe_bin.1
7075	Cluster 8836	G80616_pe_k99_4248_39	G80616_pe_k99_4248	G80616_pe_bin.1
7076	Cluster 8991	G80616_pe_k99_4248_44	G80616_pe_k99_4248	G80616_pe_bin.1
7077	Cluster 9327	G80616_pe_k99_4248_53	G80616_pe_k99_4248	G80616_pe_bin.1
7078	Cluster 9387	G80616_pe_k99_4248_9	G80616_pe_k99_4248	G80616_pe_bin.1
7079	Cluster 9408	G80616_pe_k99_4248_31	G80616_pe_k99_4248	G80616_pe_bin.1
7080	Cluster 9600	G80616_pe_k99_4248_10	G80616_pe_k99_4248	G80616_pe_bin.1
7081	Cluster 10094	G80616_pe_k99_4248_57	G80616_pe_k99_4248	G80616_pe_bin.1
7082	Cluster 10315	G80616_pe_k99_4248_28	G80616_pe_k99_4248	G80616_pe_bin.1
7083	Cluster 12010	G80616_pe_k99_4248_54	G80616_pe_k99_4248	G80616_pe_bin.1
7084	Cluster 12248	G80616_pe_k99_4248_24	G80616_pe_k99_4248	G80616_pe_bin.1
7085	Cluster 12329	G80616_pe_k99_4248_56	G80616_pe_k99_4248	G80616_pe_bin.1
7086	Cluster 12527	G80616_pe_k99_4248_15	G80616_pe_k99_4248	G80616_pe_bin.1
7087	Cluster 12702	G80616_pe_k99_4248_11	G80616_pe_k99_4248	G80616_pe_bin.1
7088	Cluster 12703	G80616_pe_k99_4248_20	G80616_pe_k99_4248	G80616_pe_bin.1
7089	Cluster 468	G80568_pe_k99_7340_2	G80568_pe_k99_7340	G80568_pe_bin.2
7090	Cluster 3538	G80568_pe_k99_7340_6	G80568_pe_k99_7340	G80568_pe_bin.2
7091	Cluster 6481	G80568_pe_k99_7340_7	G80568_pe_k99_7340	G80568_pe_bin.2
7092	Cluster 6841	G80568_pe_k99_7340_4	G80568_pe_k99_7340	G80568_pe_bin.2
7093	Cluster 7008	G80568_pe_k99_7340_10	G80568_pe_k99_7340	G80568_pe_bin.2
7094	Cluster 8536	G80568_pe_k99_7340_3	G80568_pe_k99_7340	G80568_pe_bin.2
7095	Cluster 11465	G80568_pe_k99_7340_8	G80568_pe_k99_7340	G80568_pe_bin.2
7096	Cluster 11673	G80568_pe_k99_7340_5	G80568_pe_k99_7340	G80568_pe_bin.2
7097	Cluster 12671	G80568_pe_k99_7340_9	G80568_pe_k99_7340	G80568_pe_bin.2
7098	Cluster 13121	G80568_pe_k99_7340_11	G80568_pe_k99_7340	G80568_pe_bin.2
7099	Cluster 474	G80568_pe_k99_7099_2	G80568_pe_k99_7099	G80568_pe_bin.2
7100	Cluster 12065	G80568_pe_k99_7099_3	G80568_pe_k99_7099	G80568_pe_bin.2
7101	Cluster 478	G80568_pe_k99_6696_4	G80568_pe_k99_6696	G80568_pe_bin.2
7102	Cluster 813	G80568_pe_k99_6696_5	G80568_pe_k99_6696	G80568_pe_bin.2
7103	Cluster 2043	G80568_pe_k99_6696_2	G80568_pe_k99_6696	G80568_pe_bin.2
7104	Cluster 4169	G80568_pe_k99_6696_3	G80568_pe_k99_6696	G80568_pe_bin.2
7105	Cluster 10445	G80568_pe_k99_6696_6	G80568_pe_k99_6696	G80568_pe_bin.2
7106	Cluster 481	G80568_pe_k99_6994_15	G80568_pe_k99_6994	G80568_pe_bin.2
7107	Cluster 2567	G80568_pe_k99_6994_12	G80568_pe_k99_6994	G80568_pe_bin.2
7108	Cluster 3113	G80568_pe_k99_6994_5	G80568_pe_k99_6994	G80568_pe_bin.2
7109	Cluster 3305	G80568_pe_k99_6994_8	G80568_pe_k99_6994	G80568_pe_bin.2
7110	Cluster 3813	G80568_pe_k99_6994_2	G80568_pe_k99_6994	G80568_pe_bin.2
7111	Cluster 3885	G80568_pe_k99_6994_10	G80568_pe_k99_6994	G80568_pe_bin.2
7112	Cluster 4944	G80568_pe_k99_6994_13	G80568_pe_k99_6994	G80568_pe_bin.2
7113	Cluster 6345	G80568_pe_k99_6994_3	G80568_pe_k99_6994	G80568_pe_bin.2
7114	Cluster 6895	G80568_pe_k99_6994_7	G80568_pe_k99_6994	G80568_pe_bin.2
7115	Cluster 8226	G80568_pe_k99_6994_9	G80568_pe_k99_6994	G80568_pe_bin.2
7116	Cluster 8499	G80568_pe_k99_6994_6	G80568_pe_k99_6994	G80568_pe_bin.2
7117	Cluster 9148	G80568_pe_k99_6994_1	G80568_pe_k99_6994	G80568_pe_bin.2
7118	Cluster 10791	G80568_pe_k99_6994_11	G80568_pe_k99_6994	G80568_pe_bin.2
7119	Cluster 11815	G80568_pe_k99_6994_14	G80568_pe_k99_6994	G80568_pe_bin.2
7120	Cluster 12016	G80568_pe_k99_6994_4	G80568_pe_k99_6994	G80568_pe_bin.2
7121	Cluster 487	G80568_pe_k99_2417_2	G80568_pe_k99_2417	G80568_pe_bin.3
7122	Cluster 488	G80568_pe_k99_2178_2	G80568_pe_k99_2178	G80568_pe_bin.2
7123	Cluster 2042	G80568_pe_k99_2178_10	G80568_pe_k99_2178	G80568_pe_bin.2
7124	Cluster 2970	G80568_pe_k99_2178_23	G80568_pe_k99_2178	G80568_pe_bin.2
7125	Cluster 4844	G80568_pe_k99_2178_15	G80568_pe_k99_2178	G80568_pe_bin.2
7126	Cluster 4930	G80568_pe_k99_2178_16	G80568_pe_k99_2178	G80568_pe_bin.2
7127	Cluster 5337	G80568_pe_k99_2178_1	G80568_pe_k99_2178	G80568_pe_bin.2
7128	Cluster 6006	G80568_pe_k99_2178_7	G80568_pe_k99_2178	G80568_pe_bin.2
7129	Cluster 6388	G80568_pe_k99_2178_17	G80568_pe_k99_2178	G80568_pe_bin.2
7130	Cluster 6635	G80568_pe_k99_2178_18	G80568_pe_k99_2178	G80568_pe_bin.2
7131	Cluster 7192	G80568_pe_k99_2178_4	G80568_pe_k99_2178	G80568_pe_bin.2
7132	Cluster 7208	G80568_pe_k99_2178_11	G80568_pe_k99_2178	G80568_pe_bin.2
7133	Cluster 7913	G80568_pe_k99_2178_3	G80568_pe_k99_2178	G80568_pe_bin.2
7134	Cluster 8116	G80568_pe_k99_2178_20	G80568_pe_k99_2178	G80568_pe_bin.2
7135	Cluster 8148	G80568_pe_k99_2178_5	G80568_pe_k99_2178	G80568_pe_bin.2
7136	Cluster 8699	G80568_pe_k99_2178_13	G80568_pe_k99_2178	G80568_pe_bin.2
7137	Cluster 8814	G80568_pe_k99_2178_14	G80568_pe_k99_2178	G80568_pe_bin.2
7138	Cluster 8902	G80568_pe_k99_2178_12	G80568_pe_k99_2178	G80568_pe_bin.2
7139	Cluster 8960	G80568_pe_k99_2178_19	G80568_pe_k99_2178	G80568_pe_bin.2
7140	Cluster 9617	G80568_pe_k99_2178_8	G80568_pe_k99_2178	G80568_pe_bin.2
7141	Cluster 11822	G80568_pe_k99_2178_21	G80568_pe_k99_2178	G80568_pe_bin.2
7142	Cluster 11918	G80568_pe_k99_2178_9	G80568_pe_k99_2178	G80568_pe_bin.2
7143	Cluster 12015	G80568_pe_k99_2178_24	G80568_pe_k99_2178	G80568_pe_bin.2
7144	Cluster 12088	G80568_pe_k99_2178_6	G80568_pe_k99_2178	G80568_pe_bin.2
7145	Cluster 12118	G80568_pe_k99_2178_22	G80568_pe_k99_2178	G80568_pe_bin.2
7146	Cluster 489	G80568_pe_k99_5070_22	G80568_pe_k99_5070	G80568_pe_bin.2
7147	Cluster 743	G80568_pe_k99_5070_15	G80568_pe_k99_5070	G80568_pe_bin.2
7148	Cluster 792	G80568_pe_k99_5070_2	G80568_pe_k99_5070	G80568_pe_bin.2
7149	Cluster 1291	G80568_pe_k99_5070_27	G80568_pe_k99_5070	G80568_pe_bin.2
7150	Cluster 1669	G80568_pe_k99_5070_6	G80568_pe_k99_5070	G80568_pe_bin.2
7151	Cluster 1957	G80568_pe_k99_5070_9	G80568_pe_k99_5070	G80568_pe_bin.2
7152	Cluster 2594	G80568_pe_k99_5070_8	G80568_pe_k99_5070	G80568_pe_bin.2
7153	Cluster 2993	G80568_pe_k99_5070_1	G80568_pe_k99_5070	G80568_pe_bin.2
7154	Cluster 3271	G80568_pe_k99_5070_26	G80568_pe_k99_5070	G80568_pe_bin.2
7155	Cluster 3444	G80568_pe_k99_5070_5	G80568_pe_k99_5070	G80568_pe_bin.2
7156	Cluster 3476	G80568_pe_k99_5070_4	G80568_pe_k99_5070	G80568_pe_bin.2
7157	Cluster 4766	G80568_pe_k99_5070_12	G80568_pe_k99_5070	G80568_pe_bin.2
7158	Cluster 4801	G80568_pe_k99_5070_7	G80568_pe_k99_5070	G80568_pe_bin.2
7159	Cluster 4953	G80568_pe_k99_5070_20	G80568_pe_k99_5070	G80568_pe_bin.2
7160	Cluster 5474	G80568_pe_k99_5070_14	G80568_pe_k99_5070	G80568_pe_bin.2
7161	Cluster 6281	G80568_pe_k99_5070_3	G80568_pe_k99_5070	G80568_pe_bin.2
7162	Cluster 7345	G80568_pe_k99_5070_19	G80568_pe_k99_5070	G80568_pe_bin.2
7163	Cluster 7466	G80568_pe_k99_5070_25	G80568_pe_k99_5070	G80568_pe_bin.2
7164	Cluster 7884	G80568_pe_k99_5070_21	G80568_pe_k99_5070	G80568_pe_bin.2
7165	Cluster 8848	G80568_pe_k99_5070_24	G80568_pe_k99_5070	G80568_pe_bin.2
7166	Cluster 10208	G80568_pe_k99_5070_23	G80568_pe_k99_5070	G80568_pe_bin.2
7167	Cluster 10231	G80568_pe_k99_5070_11	G80568_pe_k99_5070	G80568_pe_bin.2
7168	Cluster 11272	G80568_pe_k99_5070_10	G80568_pe_k99_5070	G80568_pe_bin.2
7169	Cluster 11751	G80568_pe_k99_5070_13	G80568_pe_k99_5070	G80568_pe_bin.2
7170	Cluster 11887	G80568_pe_k99_5070_18	G80568_pe_k99_5070	G80568_pe_bin.2
7171	Cluster 12748	G80568_pe_k99_5070_17	G80568_pe_k99_5070	G80568_pe_bin.2
7172	Cluster 12754	G80568_pe_k99_5070_16	G80568_pe_k99_5070	G80568_pe_bin.2
7173	Cluster 494	G80568_pe_k99_8011_1	G80568_pe_k99_8011	NaN
7174	Cluster 9093	G80568_pe_k99_8011_3	G80568_pe_k99_8011	NaN
7175	Cluster 9420	G80568_pe_k99_8011_2	G80568_pe_k99_8011	NaN
7176	Cluster 497	G80568_pe_k99_3351_3	G80568_pe_k99_3351	G80568_pe_bin.2
7177	Cluster 12455	G80568_pe_k99_3351_4	G80568_pe_k99_3351	G80568_pe_bin.2
7178	Cluster 12547	G80568_pe_k99_3351_2	G80568_pe_k99_3351	G80568_pe_bin.2
7179	Cluster 498	G80616_pe_k99_5956_1	G80616_pe_k99_5956	NaN
7180	Cluster 9267	G80616_pe_k99_5956_3	G80616_pe_k99_5956	NaN
7181	Cluster 12341	G80616_pe_k99_5956_4	G80616_pe_k99_5956	NaN
7182	Cluster 13521	G80616_pe_k99_5956_2	G80616_pe_k99_5956	NaN
7183	Cluster 502	G80568_pe_k99_7276_3	G80568_pe_k99_7276	G80568_pe_bin.3
7184	Cluster 1345	G80568_pe_k99_7276_7	G80568_pe_k99_7276	G80568_pe_bin.3
7185	Cluster 1588	G80568_pe_k99_7276_6	G80568_pe_k99_7276	G80568_pe_bin.3
7186	Cluster 4846	G80568_pe_k99_7276_1	G80568_pe_k99_7276	G80568_pe_bin.3
7187	Cluster 7244	G80568_pe_k99_7276_4	G80568_pe_k99_7276	G80568_pe_bin.3
7188	Cluster 7342	G80568_pe_k99_7276_5	G80568_pe_k99_7276	G80568_pe_bin.3
7189	Cluster 7405	G80568_pe_k99_7276_2	G80568_pe_k99_7276	G80568_pe_bin.3
7190	Cluster 519	G80568_pe_k99_3071_6	G80568_pe_k99_3071	G80568_pe_bin.2
7191	Cluster 2058	G80568_pe_k99_3071_3	G80568_pe_k99_3071	G80568_pe_bin.2
7192	Cluster 7275	G80568_pe_k99_3071_2	G80568_pe_k99_3071	G80568_pe_bin.2
7193	Cluster 7499	G80568_pe_k99_3071_4	G80568_pe_k99_3071	G80568_pe_bin.2
7194	Cluster 7748	G80568_pe_k99_3071_5	G80568_pe_k99_3071	G80568_pe_bin.2
7195	Cluster 521	G80616_pe_k99_6950_2	G80616_pe_k99_6950	G80616_pe_bin.1
7196	Cluster 532	G80568_pe_k99_8394_64	G80568_pe_k99_8394	G80568_pe_bin.4
7197	Cluster 559	G80568_pe_k99_8394_58	G80568_pe_k99_8394	G80568_pe_bin.4
7198	Cluster 572	G80568_pe_k99_8394_53	G80568_pe_k99_8394	G80568_pe_bin.4
7199	Cluster 742	G80568_pe_k99_8394_31	G80568_pe_k99_8394	G80568_pe_bin.4
7200	Cluster 1064	G80568_pe_k99_8394_52	G80568_pe_k99_8394	G80568_pe_bin.4
7201	Cluster 1163	G80568_pe_k99_8394_16	G80568_pe_k99_8394	G80568_pe_bin.4
7202	Cluster 1352	G80568_pe_k99_8394_37	G80568_pe_k99_8394	G80568_pe_bin.4
7203	Cluster 1450	G80568_pe_k99_8394_27	G80568_pe_k99_8394	G80568_pe_bin.4
7204	Cluster 1715	G80568_pe_k99_8394_33	G80568_pe_k99_8394	G80568_pe_bin.4
7205	Cluster 1888	G80568_pe_k99_8394_11	G80568_pe_k99_8394	G80568_pe_bin.4
7206	Cluster 1951	G80568_pe_k99_8394_26	G80568_pe_k99_8394	G80568_pe_bin.4
7207	Cluster 2001	G80568_pe_k99_8394_61	G80568_pe_k99_8394	G80568_pe_bin.4
7208	Cluster 2759	G80568_pe_k99_8394_42	G80568_pe_k99_8394	G80568_pe_bin.4
7209	Cluster 2854	G80568_pe_k99_8394_59	G80568_pe_k99_8394	G80568_pe_bin.4
7210	Cluster 3116	G80568_pe_k99_8394_35	G80568_pe_k99_8394	G80568_pe_bin.4
7211	Cluster 3453	G80568_pe_k99_8394_44	G80568_pe_k99_8394	G80568_pe_bin.4
7212	Cluster 3528	G80568_pe_k99_8394_15	G80568_pe_k99_8394	G80568_pe_bin.4
7213	Cluster 3619	G80568_pe_k99_8394_45	G80568_pe_k99_8394	G80568_pe_bin.4
7214	Cluster 3628	G80568_pe_k99_8394_55	G80568_pe_k99_8394	G80568_pe_bin.4
7215	Cluster 3911	G80568_pe_k99_8394_5	G80568_pe_k99_8394	G80568_pe_bin.4
7216	Cluster 4104	G80568_pe_k99_8394_32	G80568_pe_k99_8394	G80568_pe_bin.4
7217	Cluster 4193	G80568_pe_k99_8394_12	G80568_pe_k99_8394	G80568_pe_bin.4
7218	Cluster 4903	G80568_pe_k99_8394_49	G80568_pe_k99_8394	G80568_pe_bin.4
7219	Cluster 5093	G80568_pe_k99_8394_47	G80568_pe_k99_8394	G80568_pe_bin.4
7220	Cluster 5389	G80568_pe_k99_8394_2	G80568_pe_k99_8394	G80568_pe_bin.4
7221	Cluster 5517	G80568_pe_k99_8394_17	G80568_pe_k99_8394	G80568_pe_bin.4
7222	Cluster 5568	G80568_pe_k99_8394_21	G80568_pe_k99_8394	G80568_pe_bin.4
7223	Cluster 5704	G80568_pe_k99_8394_14	G80568_pe_k99_8394	G80568_pe_bin.4
7224	Cluster 6365	G80568_pe_k99_8394_66	G80568_pe_k99_8394	G80568_pe_bin.4
7225	Cluster 6488	G80568_pe_k99_8394_20	G80568_pe_k99_8394	G80568_pe_bin.4
7226	Cluster 6673	G80568_pe_k99_8394_30	G80568_pe_k99_8394	G80568_pe_bin.4
7227	Cluster 7006	G80568_pe_k99_8394_3	G80568_pe_k99_8394	G80568_pe_bin.4
7228	Cluster 7084	G80568_pe_k99_8394_46	G80568_pe_k99_8394	G80568_pe_bin.4
7229	Cluster 7186	G80568_pe_k99_8394_57	G80568_pe_k99_8394	G80568_pe_bin.4
7230	Cluster 7453	G80568_pe_k99_8394_19	G80568_pe_k99_8394	G80568_pe_bin.4
7231	Cluster 7627	G80568_pe_k99_8394_25	G80568_pe_k99_8394	G80568_pe_bin.4
7232	Cluster 7646	G80568_pe_k99_8394_67	G80568_pe_k99_8394	G80568_pe_bin.4
7233	Cluster 7658	G80568_pe_k99_8394_1	G80568_pe_k99_8394	G80568_pe_bin.4
7234	Cluster 7780	G80568_pe_k99_8394_6	G80568_pe_k99_8394	G80568_pe_bin.4
7235	Cluster 7925	G80568_pe_k99_8394_36	G80568_pe_k99_8394	G80568_pe_bin.4
7236	Cluster 8231	G80568_pe_k99_8394_34	G80568_pe_k99_8394	G80568_pe_bin.4
7237	Cluster 8867	G80568_pe_k99_8394_24	G80568_pe_k99_8394	G80568_pe_bin.4
7238	Cluster 8912	G80568_pe_k99_8394_22	G80568_pe_k99_8394	G80568_pe_bin.4
7239	Cluster 8920	G80568_pe_k99_8394_60	G80568_pe_k99_8394	G80568_pe_bin.4
7240	Cluster 9391	G80568_pe_k99_8394_23	G80568_pe_k99_8394	G80568_pe_bin.4
7241	Cluster 9467	G80568_pe_k99_8394_51	G80568_pe_k99_8394	G80568_pe_bin.4
7242	Cluster 9523	G80568_pe_k99_8394_50	G80568_pe_k99_8394	G80568_pe_bin.4
7243	Cluster 9560	G80568_pe_k99_8394_65	G80568_pe_k99_8394	G80568_pe_bin.4
7244	Cluster 9621	G80568_pe_k99_8394_62	G80568_pe_k99_8394	G80568_pe_bin.4
7245	Cluster 9655	G80568_pe_k99_8394_54	G80568_pe_k99_8394	G80568_pe_bin.4
7246	Cluster 9701	G80568_pe_k99_8394_38	G80568_pe_k99_8394	G80568_pe_bin.4
7247	Cluster 9797	G80568_pe_k99_8394_8	G80568_pe_k99_8394	G80568_pe_bin.4
7248	Cluster 9994	G80568_pe_k99_8394_63	G80568_pe_k99_8394	G80568_pe_bin.4
7249	Cluster 10109	G80568_pe_k99_8394_40	G80568_pe_k99_8394	G80568_pe_bin.4
7250	Cluster 10168	G80568_pe_k99_8394_48	G80568_pe_k99_8394	G80568_pe_bin.4
7251	Cluster 10896	G80568_pe_k99_8394_4	G80568_pe_k99_8394	G80568_pe_bin.4
7252	Cluster 10939	G80568_pe_k99_8394_18	G80568_pe_k99_8394	G80568_pe_bin.4
7253	Cluster 11380	G80568_pe_k99_8394_7	G80568_pe_k99_8394	G80568_pe_bin.4
7254	Cluster 11430	G80568_pe_k99_8394_29	G80568_pe_k99_8394	G80568_pe_bin.4
7255	Cluster 11934	G80568_pe_k99_8394_28	G80568_pe_k99_8394	G80568_pe_bin.4
7256	Cluster 12175	G80568_pe_k99_8394_41	G80568_pe_k99_8394	G80568_pe_bin.4
7257	Cluster 12206	G80568_pe_k99_8394_39	G80568_pe_k99_8394	G80568_pe_bin.4
7258	Cluster 12491	G80568_pe_k99_8394_43	G80568_pe_k99_8394	G80568_pe_bin.4
7259	Cluster 13158	G80568_pe_k99_8394_9	G80568_pe_k99_8394	G80568_pe_bin.4
7260	Cluster 13188	G80568_pe_k99_8394_13	G80568_pe_k99_8394	G80568_pe_bin.4
7261	Cluster 13197	G80568_pe_k99_8394_56	G80568_pe_k99_8394	G80568_pe_bin.4
7262	Cluster 13477	G80568_pe_k99_8394_10	G80568_pe_k99_8394	G80568_pe_bin.4
7263	Cluster 533	G80568_pe_k99_2152_5	G80568_pe_k99_2152	G80568_pe_bin.2
7264	Cluster 583	G80568_pe_k99_2152_8	G80568_pe_k99_2152	G80568_pe_bin.2
7265	Cluster 1546	G80568_pe_k99_2152_15	G80568_pe_k99_2152	G80568_pe_bin.2
7266	Cluster 3868	G80568_pe_k99_2152_18	G80568_pe_k99_2152	G80568_pe_bin.2
7267	Cluster 5350	G80568_pe_k99_2152_7	G80568_pe_k99_2152	G80568_pe_bin.2
7268	Cluster 5705	G80568_pe_k99_2152_13	G80568_pe_k99_2152	G80568_pe_bin.2
7269	Cluster 7012	G80568_pe_k99_2152_11	G80568_pe_k99_2152	G80568_pe_bin.2
7270	Cluster 7242	G80568_pe_k99_2152_9	G80568_pe_k99_2152	G80568_pe_bin.2
7271	Cluster 7707	G80568_pe_k99_2152_4	G80568_pe_k99_2152	G80568_pe_bin.2
7272	Cluster 7866	G80568_pe_k99_2152_10	G80568_pe_k99_2152	G80568_pe_bin.2
7273	Cluster 9369	G80568_pe_k99_2152_14	G80568_pe_k99_2152	G80568_pe_bin.2
7274	Cluster 9471	G80568_pe_k99_2152_12	G80568_pe_k99_2152	G80568_pe_bin.2
7275	Cluster 9902	G80568_pe_k99_2152_17	G80568_pe_k99_2152	G80568_pe_bin.2
7276	Cluster 12138	G80568_pe_k99_2152_3	G80568_pe_k99_2152	G80568_pe_bin.2
7277	Cluster 12199	G80568_pe_k99_2152_2	G80568_pe_k99_2152	G80568_pe_bin.2
7278	Cluster 12201	G80568_pe_k99_2152_6	G80568_pe_k99_2152	G80568_pe_bin.2
7279	Cluster 13396	G80568_pe_k99_2152_16	G80568_pe_k99_2152	G80568_pe_bin.2
